time,x,y
112.999504,159.269943,-31.967708
113.139305,159.589128,-31.969353
113.287704,159.937693,-31.969339
113.468102,160.2776,-32.061589
113.5606,160.507738,-32.056974
113.655304,160.687692,-32.068996
113.794701,161.025368,-32.070837
113.941803,161.308355,-32.152148
114.122704,161.708256,-32.158189
114.217003,161.893523,-32.168284
114.311005,162.13271,-32.179383
114.450005,162.464411,-32.229076
114.596001,162.789445,-32.303039
114.7771,163.179976,-32.312052
114.873398,163.344314,-32.329842
114.966599,163.582212,-32.323393
115.105103,163.825769,-32.34681
115.251305,164.132084,-32.356795
115.431404,164.510445,-32.438538
115.5299,164.739084,-32.46917
115.622299,164.977577,-32.501121
115.760002,165.198706,-32.530747
115.9067,165.5948,-32.583812
116.0858,165.991513,-32.589542
116.186401,166.153448,-32.611122
116.278,166.300518,-32.630826
116.414902,166.629799,-32.627406
116.562004,166.86595,-32.659044
116.7397,167.288177,-32.693599
116.842903,167.477607,-32.74099
116.934204,167.676862,-32.744793
117.069901,167.994592,-32.802617
117.217201,168.273327,-32.832783
117.3936,168.631876,-32.848097
117.499405,168.823413,-32.873758
117.5905,169.113531,-32.910513
117.724899,169.433992,-32.908025
117.872299,169.809395,-32.958319
118.047203,170.112143,-32.998879
118.156204,170.363927,-32.999249
118.246704,170.572936,-33.041924
118.380005,170.807189,-33.091997
118.527603,171.153528,-33.090863
118.700699,171.498883,-33.177671
118.813004,171.772426,-33.173779
118.902901,171.935443,-33.187568
119.035103,172.238541,-33.188693
119.1828,172.631114,-33.241287
119.354202,172.986229,-33.256433
119.469704,173.206432,-33.270831
119.559204,173.350222,-33.290095
119.690102,173.567087,-33.319149
119.838104,173.958642,-33.371607
120.007805,174.254951,-33.400949
120.126305,174.530827,-33.400731
120.2155,174.67402,-33.419915
120.345299,174.947249,-33.428355
120.4935,175.241779,-33.448446
120.661301,175.660018,-33.504479
120.782898,175.855238,-33.530634
120.871498,176.091014,-33.521581
121.000603,176.321688,-33.552534
121.148705,176.671889,-33.610229
121.315002,176.979697,-33.633748
121.439598,177.265695,-33.672064
121.527405,177.481332,-33.700954
121.655998,177.764328,-33.705616
121.804001,178.054553,-33.721673
121.968704,178.408788,-33.730142
122.096199,178.629933,-33.75977
122.183304,178.9096,-33.797238
122.311302,179.119535,-33.825364
122.4589,179.47352,-33.872789
122.622299,179.779612,-33.913797
122.753304,180.063716,-33.919845
122.839203,180.237314,-33.927584
122.9664,180.482812,-33.998709
123.113602,180.838604,-34.008141
123.276001,181.099323,-34.043071
123.410599,181.43743,-34.05252
123.495102,181.611845,-34.111736
123.621605,181.853906,-34.127236
123.768204,182.201919,-34.182352
123.929901,182.541186,-34.236244
124.067802,182.852592,-34.277965
124.151199,183.019966,-34.33138
124.276802,183.338934,-34.347473
124.422699,183.583175,-34.375845
124.583801,183.948982,-34.378343
124.724998,184.271842,-34.449577
124.807205,184.481549,-34.458767
124.932098,184.722322,-34.528462
125.077202,185.101731,-34.579293
125.237701,185.373773,-34.61574
125.382202,185.605838,-34.646831
125.463203,185.859935,-34.680874
125.586601,186.095293,-34.712119
125.731705,186.460393,-34.735502
125.891502,186.85699,-34.769522
126.039398,187.142954,-34.852767
126.119499,187.308213,-34.858986
126.241005,187.604203,-34.893162
126.3862,187.969817,-34.916012
126.545204,188.25555,-34.982445
126.696404,188.628537,-35.004265
126.776703,188.757613,-35.021557
126.895302,189.062149,-35.019246
127.040802,189.342257,-35.099886
127.199005,189.705718,-35.101047
127.353203,190.061189,-35.148671
127.433998,190.243649,-35.173116
127.549599,190.461774,-35.232552
127.695404,190.813203,-35.279615
127.852798,191.207546,-35.307513
128.010002,191.477567,-35.327009
128.091202,191.571678,-35.305978
128.203499,191.819684,-35.375953
128.349998,192.145212,-35.380346
128.507202,192.558202,-35.435677
128.666901,192.81477,-35.470051
128.748299,193.013493,-35.467075
128.858505,193.268868,-35.517809
129.0047,193.538136,-35.558091
129.161499,193.917696,-35.606189
129.323799,194.251531,-35.662542
129.405304,194.482335,-35.693465
129.514,194.656865,-35.716847
129.6595,194.971006,-35.723975
129.815903,195.298949,-35.755337
